GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0044422	C	organelle part	30	317	2562	37767	0.043	0.34	// A0A0D3EID7 // A0A0D3BA40 // A0A0D3EID2 // A0A0D3D1M1 // A0A0D3EID5 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3B9S8 // A0A0D3EI72 // A0A0D3B9S1 // A0A0D3B9U0 // A0A0D3D1Y5 // A0A0D3D148 // A0A0D3BA14 // A0A0D3EI91 // A0A0D3D164 // A0A0D3BA12 // A0A0D3EIE5 // A0A0D3EIG9 // A0A0D3D1Q5 // A0A0D3B9N9 // A0A0D3EIC1 // A0A0D3EIC4 // A0A0D3B9P5 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3D1B9 // A0A0D3D138 // A0A0D3D1Z0 
GO:0030529	C	ribonucleoprotein complex	10	317	703	37767	0.077	0.59	// A0A0D3B9L3 // A0A0D3B9T8 // A0A0D3B9M9 // A0A0D3D1M2 // A0A0D3B9T6 // A0A0D3D1B9 // A0A0D3EIA7 // A0A0D3D1Z7 // A0A0D3BA14 // A0A0D3EI90 
GO:0044424	C	intracellular part	89	317	9302	37767	0.09	0.66	// A0A0D3BA40 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3D1V2 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3B9W7 // A0A0D3D1Y5 // A0A0D3BA34 // A0A0D3BA59 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3B9P5 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3D138 // A0A0D3D184 // A0A0D3D1G9 // A0A0D3EIG9 // A0A0D3EIG8 // A0A0D3B9Z7 // A0A0D3EIG1 // A0A0D3D1U7 // A0A0D3D170 // A0A0D3D1D8 // A0A0D3D1D5 // A0A0D3D1D3 // A0A0D3D218 // A0A0D3B9J7 // A0A0D3B9L3 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3D1R2 // A0A0D3B9S8 // A0A0D3B9S1 // A0A0D3D1E1 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3B9K7 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3D164 // A0A0D3EIE1 // A0A0D3EIE5 // A0A0D3EIE6 // A0A0D3B9M9 // A0A0D3D1J7 // A0A0D3D1S5 // A0A0D3D1P8 // A0A0D3D1S3 // A0A0D3D1S2 // A0A0D3B9T8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3B9T6 // A0A0D3D1B9 // A0A0D3D1Z9 // A0A0D3D1Z7 // A0A0D3BA02 // A0A0D3D174 // A0A0D3D1Z0 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3EID5 // A0A0D3EID2 // A0A0D3B9N2 // A0A0D3D1P0 // A0A0D3B9N9 // A0A0D3EI79 // A0A0D3EI72 // A0A0D3D1C0 // A0A0D3B9U0 // A0A0D3D148 // A0A0D3EIE9 // A0A0D3BA14 // A0A0D3D140 // A0A0D3D142 // A0A0D3BA12 // A0A0D3D1Q9 // A0A0D3D1H7 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3EIC1 // A0A0D3EIC4 // A0A0D3D151 // A0A0D3D1X8 
GO:0031090	C	organelle membrane	11	317	842	37767	0.1	0.73	// A0A0D3EID7 // A0A0D3BA40 // A0A0D3D1Z0 // A0A0D3EIG9 // A0A0D3D1M1 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3D164 // A0A0D3B9S8 // A0A0D3B9S1 // A0A0D3EID2 
GO:0005618	C	cell wall	6	317	403	37767	0.13	0.88	// A0A0D3B9T9 // A0A0D3EID0 // A0A0D3D1P0 // A0A0D3BA22 // A0A0D3B9J9 // A0A0D3B9S1 
GO:0030312	C	external encapsulating structure	6	317	407	37767	0.13	0.88	// A0A0D3B9T9 // A0A0D3EID0 // A0A0D3D1P0 // A0A0D3BA22 // A0A0D3B9J9 // A0A0D3B9S1 
GO:0005783	C	endoplasmic reticulum	6	317	466	37767	0.2	1	// A0A0D3D1E1 // A0A0D3EIA6 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3B9S1 // A0A0D3D164 
GO:0005886	C	plasma membrane	14	317	1456	37767	0.34	1	// A0A0D3D1H1 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1B3 // A0A0D3D1P0 // A0A0D3EIE9 // A0A0D3D1I9 // A0A0D3EIA6 // A0A0D3B9J6 // A0A0D3EID2 // A0A0D3D1T5 // A0A0D3D147 // A0A0D3B9S1 // A0A0D3B9Z5 
GO:0009507	C	chloroplast	8	317	2740	37767	1	1	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1D8 // A0A0D3EID2 // A0A0D3EID6 // A0A0D3B9U0 // A0A0D3D1M1 // A0A0D3D1B1 
GO:0043231	C	intracellular membrane-bounded organelle	62	317	7615	37767	0.63	1	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3BA40 // A0A0D3EID2 // A0A0D3EID6 // A0A0D3D1P0 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3EID5 // A0A0D3EIB3 // A0A0D3D1R2 // A0A0D3EIB7 // A0A0D3B9S8 // A0A0D3D1B9 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3D1G9 // A0A0D3D1E1 // A0A0D3D1C0 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3EI72 // A0A0D3B9Z7 // A0A0D3D174 // A0A0D3D1Y5 // A0A0D3D148 // A0A0D3B9S1 // A0A0D3EI97 // A0A0D3D140 // A0A0D3EI91 // A0A0D3D164 // A0A0D3BA12 // A0A0D3EIE5 // A0A0D3EIG8 // A0A0D3EIG9 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3B9N9 // A0A0D3D1S5 // A0A0D3EIA6 // A0A0D3EIC1 // A0A0D3EI79 // A0A0D3D1S3 // A0A0D3D1S2 // A0A0D3B9P5 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3B9U0 // A0A0D3D151 // A0A0D3D218 // A0A0D3D142 // A0A0D3EIE6 // A0A0D3D1D5 // A0A0D3D1X8 // A0A0D3D184 // A0A0D3D138 // A0A0D3D1Z0 
GO:0005829	C	cytosol	9	317	912	37767	0.36	1	// A0A0D3EID2 // A0A0D3D1Q9 // A0A0D3EIE9 // A0A0D3D1J7 // A0A0D3BA34 // A0A0D3D1U7 // A0A0D3B9J7 // A0A0D3D1V2 // A0A0D3BA14 
GO:0043229	C	intracellular organelle	71	317	8149	37767	0.38	1	// A0A0D3EID7 // A0A0D3B9L3 // A0A0D3BA40 // A0A0D3D1S3 // A0A0D3EID6 // A0A0D3D1P0 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3EID5 // A0A0D3EIB3 // A0A0D3D1R2 // A0A0D3EIB7 // A0A0D3B9S8 // A0A0D3D1B9 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3EID2 // A0A0D3D1G9 // A0A0D3D1E1 // A0A0D3D1C0 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3EI72 // A0A0D3B9Z7 // A0A0D3D174 // A0A0D3D1H8 // A0A0D3D1Y5 // A0A0D3D148 // A0A0D3B9S1 // A0A0D3BA14 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3D164 // A0A0D3BA12 // A0A0D3EIE5 // A0A0D3EIG8 // A0A0D3EIG9 // A0A0D3B9M9 // A0A0D3D1Q5 // A0A0D3D140 // A0A0D3D1Q3 // A0A0D3B9N9 // A0A0D3D1S5 // A0A0D3D1Z7 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3EI79 // A0A0D3EIC4 // A0A0D3D1S2 // A0A0D3D1P8 // A0A0D3B9T8 // A0A0D3B9P5 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3B9T6 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3B9U0 // A0A0D3D151 // A0A0D3EIC1 // A0A0D3D218 // A0A0D3D142 // A0A0D3EIE6 // A0A0D3D1D5 // A0A0D3D1X8 // A0A0D3D184 // A0A0D3D138 // A0A0D3D1Z0 
GO:0043227	C	membrane-bounded organelle	62	317	7622	37767	0.63	1	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3BA40 // A0A0D3EID2 // A0A0D3EID6 // A0A0D3D1P0 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3EID5 // A0A0D3EIB3 // A0A0D3D1R2 // A0A0D3EIB7 // A0A0D3B9S8 // A0A0D3D1B9 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3D1G9 // A0A0D3D1E1 // A0A0D3D1C0 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3EI72 // A0A0D3B9Z7 // A0A0D3D174 // A0A0D3D1Y5 // A0A0D3D148 // A0A0D3B9S1 // A0A0D3EI97 // A0A0D3D140 // A0A0D3EI91 // A0A0D3D164 // A0A0D3BA12 // A0A0D3EIE5 // A0A0D3EIG8 // A0A0D3EIG9 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3B9N9 // A0A0D3D1S5 // A0A0D3EIA6 // A0A0D3EIC1 // A0A0D3EI79 // A0A0D3D1S3 // A0A0D3D1S2 // A0A0D3B9P5 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3B9U0 // A0A0D3D151 // A0A0D3D218 // A0A0D3D142 // A0A0D3EIE6 // A0A0D3D1D5 // A0A0D3D1X8 // A0A0D3D184 // A0A0D3D138 // A0A0D3D1Z0 
GO:0044435	C	plastid part	6	317	867	37767	0.74	1	// A0A0D3EID7 // A0A0D3D1D8 // A0A0D3EID2 // A0A0D3D1B1 // A0A0D3B9U0 // A0A0D3D1M1 
GO:0044434	C	chloroplast part	6	317	746	37767	0.6	1	// A0A0D3EID7 // A0A0D3D1D8 // A0A0D3EID2 // A0A0D3D1B1 // A0A0D3B9U0 // A0A0D3D1M1 
GO:0012505	C	endomembrane system	5	317	3416	37767	1	1	// A0A0D3BA40 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3D164 // A0A0D3B9S1 
GO:0044444	C	cytoplasmic part	43	317	6289	37767	0.94	1	// A0A0D3EID7 // A0A0D3B9L3 // A0A0D3BA40 // A0A0D3EID2 // A0A0D3EID6 // A0A0D3D1P0 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9S8 // A0A0D3D1V2 // A0A0D3B9S1 // A0A0D3D1E1 // A0A0D3B9U0 // A0A0D3B9Z7 // A0A0D3D1Y5 // A0A0D3BA34 // A0A0D3D148 // A0A0D3D1J7 // A0A0D3BA14 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3D164 // A0A0D3EIE5 // A0A0D3D1Q9 // A0A0D3EIG9 // A0A0D3B9M9 // A0A0D3EIE9 // A0A0D3D1S5 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3D1U7 // A0A0D3D1S3 // A0A0D3D1P8 // A0A0D3B9T8 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T6 // A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D142 // A0A0D3B9J7 // A0A0D3D1Z7 // A0A0D3D1Z0 
GO:0005739	C	mitochondrion	8	317	1276	37767	0.84	1	// A0A0D3D1P8 // A0A0D3EIE5 // A0A0D3D1S5 // A0A0D3D1Y5 // A0A0D3D1S3 // A0A0D3B9S8 // A0A0D3EI97 // A0A0D3D1Z0 
GO:0009536	C	plastid	8	317	2965	37767	1	1	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1D8 // A0A0D3EID2 // A0A0D3EID6 // A0A0D3B9U0 // A0A0D3D1M1 // A0A0D3D1B1 
GO:0005737	C	cytoplasm	53	317	6822	37767	0.75	1	// A0A0D3EID7 // A0A0D3B9L3 // A0A0D3BA40 // A0A0D3EID2 // A0A0D3B9N2 // A0A0D3EID6 // A0A0D3D1P0 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3EI79 // A0A0D3B9S8 // A0A0D3D1V2 // A0A0D3D1F5 // A0A0D3B9S1 // A0A0D3D1E1 // A0A0D3B9W7 // A0A0D3B9U0 // A0A0D3B9Z7 // A0A0D3B9K7 // A0A0D3B9M9 // A0A0D3D1Y5 // A0A0D3BA34 // A0A0D3D148 // A0A0D3D1J7 // A0A0D3BA14 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3D164 // A0A0D3EIE1 // A0A0D3EIE5 // A0A0D3D1Q9 // A0A0D3EIG9 // A0A0D3BA59 // A0A0D3EIE9 // A0A0D3D1Z9 // A0A0D3EIG1 // A0A0D3D1S5 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3D1U7 // A0A0D3D1S3 // A0A0D3D1P8 // A0A0D3B9T8 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T6 // A0A0D3D1D3 // A0A0D3EIC1 // A0A0D3D142 // A0A0D3B9J7 // A0A0D3D1Z7 // A0A0D3BA02 // A0A0D3D1Z0 
GO:0043226	C	organelle	71	317	8155	37767	0.39	1	// A0A0D3EID7 // A0A0D3B9L3 // A0A0D3BA40 // A0A0D3D1S3 // A0A0D3EID6 // A0A0D3D1P0 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3EID5 // A0A0D3EIB3 // A0A0D3D1R2 // A0A0D3EIB7 // A0A0D3B9S8 // A0A0D3D1B9 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3EID2 // A0A0D3D1G9 // A0A0D3D1E1 // A0A0D3D1C0 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3EI72 // A0A0D3B9Z7 // A0A0D3D174 // A0A0D3D1H8 // A0A0D3D1Y5 // A0A0D3D148 // A0A0D3B9S1 // A0A0D3BA14 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3D164 // A0A0D3BA12 // A0A0D3EIE5 // A0A0D3EIG8 // A0A0D3EIG9 // A0A0D3B9M9 // A0A0D3D1Q5 // A0A0D3D140 // A0A0D3D1Q3 // A0A0D3B9N9 // A0A0D3D1S5 // A0A0D3D1Z7 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3EI79 // A0A0D3EIC4 // A0A0D3D1S2 // A0A0D3D1P8 // A0A0D3B9T8 // A0A0D3B9P5 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3B9T6 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3B9U0 // A0A0D3D151 // A0A0D3EIC1 // A0A0D3D218 // A0A0D3D142 // A0A0D3EIE6 // A0A0D3D1D5 // A0A0D3D1X8 // A0A0D3D184 // A0A0D3D138 // A0A0D3D1Z0 
